country_code,country_name,year,indicator_code,indicator_label,value
BGD,Bangladesh,1960,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.742
BGD,Bangladesh,1961,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.78
BGD,Bangladesh,1962,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.806
BGD,Bangladesh,1963,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.798
BGD,Bangladesh,1964,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.785
BGD,Bangladesh,1965,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.771
BGD,Bangladesh,1966,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.766
BGD,Bangladesh,1967,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.79
BGD,Bangladesh,1968,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.791
BGD,Bangladesh,1969,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.806
BGD,Bangladesh,1970,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.839
BGD,Bangladesh,1971,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.831
BGD,Bangladesh,1972,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.816
BGD,Bangladesh,1973,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.8
BGD,Bangladesh,1974,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.778
BGD,Bangladesh,1975,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.728
BGD,Bangladesh,1976,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.66
BGD,Bangladesh,1977,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.583
BGD,Bangladesh,1978,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.509
BGD,Bangladesh,1979,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.421
BGD,Bangladesh,1980,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.326
BGD,Bangladesh,1981,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.237
BGD,Bangladesh,1982,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.118
BGD,Bangladesh,1983,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.906
BGD,Bangladesh,1984,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.732
BGD,Bangladesh,1985,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.539
BGD,Bangladesh,1986,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.302
BGD,Bangladesh,1987,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.075
BGD,Bangladesh,1988,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.849
BGD,Bangladesh,1989,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.695
BGD,Bangladesh,1990,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.506
BGD,Bangladesh,1991,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.261
BGD,Bangladesh,1992,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.027
BGD,Bangladesh,1993,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.832
BGD,Bangladesh,1994,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.737
BGD,Bangladesh,1995,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.588
BGD,Bangladesh,1996,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.505
BGD,Bangladesh,1997,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.502
BGD,Bangladesh,1998,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.427
BGD,Bangladesh,1999,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.357
BGD,Bangladesh,2000,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.279
BGD,Bangladesh,2001,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.203
BGD,Bangladesh,2002,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.126
BGD,Bangladesh,2003,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.029
BGD,Bangladesh,2004,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.94
BGD,Bangladesh,2005,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.846
BGD,Bangladesh,2006,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.755
BGD,Bangladesh,2007,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.666
BGD,Bangladesh,2008,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.577
BGD,Bangladesh,2009,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.484
BGD,Bangladesh,2010,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.38
BGD,Bangladesh,2011,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.309
BGD,Bangladesh,2012,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.263
BGD,Bangladesh,2013,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.247
BGD,Bangladesh,2014,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.228
BGD,Bangladesh,2015,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.227
BGD,Bangladesh,2016,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.227
BGD,Bangladesh,2017,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.205
BGD,Bangladesh,2018,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.193
BGD,Bangladesh,2019,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.18
BGD,Bangladesh,2020,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.175
BGD,Bangladesh,2021,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.173
BGD,Bangladesh,2022,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.179
BGD,Bangladesh,2023,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.163
CHN,China,1960,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.451
CHN,China,1961,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.863
CHN,China,1962,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.085
CHN,China,1963,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.513
CHN,China,1964,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.672
CHN,China,1965,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.605
CHN,China,1966,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.307
CHN,China,1967,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.806
CHN,China,1968,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.508
CHN,China,1969,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.175
CHN,China,1970,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.085
CHN,China,1971,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.523
CHN,China,1972,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.112
CHN,China,1973,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.726
CHN,China,1974,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.17
CHN,China,1975,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.571
CHN,China,1976,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.235
CHN,China,1977,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.844
CHN,China,1978,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.716
CHN,China,1979,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.745
CHN,China,1980,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.739
CHN,China,1981,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.792
CHN,China,1982,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.972
CHN,China,1983,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.559
CHN,China,1984,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.607
CHN,China,1985,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.633
CHN,China,1986,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.721
CHN,China,1987,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.76
CHN,China,1988,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.539
CHN,China,1989,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.52
CHN,China,1990,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.514
CHN,China,1991,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.934
CHN,China,1992,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.776
CHN,China,1993,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.691
CHN,China,1994,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.628
CHN,China,1995,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.588
CHN,China,1996,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.554
CHN,China,1997,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.527
CHN,China,1998,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.522
CHN,China,1999,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.53
CHN,China,2000,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.628
CHN,China,2001,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.563
CHN,China,2002,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.566
CHN,China,2003,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.57
CHN,China,2004,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.605
CHN,China,2005,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.624
CHN,China,2006,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.644
CHN,China,2007,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.666
CHN,China,2008,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.701
CHN,China,2009,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.714
CHN,China,2010,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.687
CHN,China,2011,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.668
CHN,China,2012,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.798
CHN,China,2013,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.714
CHN,China,2014,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.769
CHN,China,2015,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.67
CHN,China,2016,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.772
CHN,China,2017,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.795
CHN,China,2018,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.539
CHN,China,2019,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.496
CHN,China,2020,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.236
CHN,China,2021,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.117
CHN,China,2022,SP.DYN.TFRT.IN,Total fertility rate (births per woman),1.034
CHN,China,2023,SP.DYN.TFRT.IN,Total fertility rate (births per woman),0.999
CMR,Cameroon,1960,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.725
CMR,Cameroon,1961,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.732
CMR,Cameroon,1962,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.729
CMR,Cameroon,1963,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.731
CMR,Cameroon,1964,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.739
CMR,Cameroon,1965,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.796
CMR,Cameroon,1966,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.854
CMR,Cameroon,1967,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.951
CMR,Cameroon,1968,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.043
CMR,Cameroon,1969,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.144
CMR,Cameroon,1970,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.197
CMR,Cameroon,1971,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.259
CMR,Cameroon,1972,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.293
CMR,Cameroon,1973,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.326
CMR,Cameroon,1974,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.361
CMR,Cameroon,1975,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.401
CMR,Cameroon,1976,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.447
CMR,Cameroon,1977,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.508
CMR,Cameroon,1978,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.545
CMR,Cameroon,1979,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.581
CMR,Cameroon,1980,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.613
CMR,Cameroon,1981,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.61
CMR,Cameroon,1982,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.594
CMR,Cameroon,1983,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.575
CMR,Cameroon,1984,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.563
CMR,Cameroon,1985,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.564
CMR,Cameroon,1986,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.572
CMR,Cameroon,1987,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.538
CMR,Cameroon,1988,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.481
CMR,Cameroon,1989,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.414
CMR,Cameroon,1990,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.362
CMR,Cameroon,1991,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.324
CMR,Cameroon,1992,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.256
CMR,Cameroon,1993,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.155
CMR,Cameroon,1994,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.043
CMR,Cameroon,1995,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.919
CMR,Cameroon,1996,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.795
CMR,Cameroon,1997,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.706
CMR,Cameroon,1998,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.656
CMR,Cameroon,1999,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.604
CMR,Cameroon,2000,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.514
CMR,Cameroon,2001,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.441
CMR,Cameroon,2002,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.435
CMR,Cameroon,2003,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.432
CMR,Cameroon,2004,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.436
CMR,Cameroon,2005,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.421
CMR,Cameroon,2006,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.369
CMR,Cameroon,2007,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.343
CMR,Cameroon,2008,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.294
CMR,Cameroon,2009,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.236
CMR,Cameroon,2010,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.154
CMR,Cameroon,2011,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.052
CMR,Cameroon,2012,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.982
CMR,Cameroon,2013,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.905
CMR,Cameroon,2014,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.844
CMR,Cameroon,2015,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.841
CMR,Cameroon,2016,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.842
CMR,Cameroon,2017,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.804
CMR,Cameroon,2018,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.74
CMR,Cameroon,2019,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.651
CMR,Cameroon,2020,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.557
CMR,Cameroon,2021,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.468
CMR,Cameroon,2022,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.397
CMR,Cameroon,2023,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.322
COD,"Congo, Dem. Rep.",1960,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.105
COD,"Congo, Dem. Rep.",1961,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.124
COD,"Congo, Dem. Rep.",1962,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.141
COD,"Congo, Dem. Rep.",1963,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.158
COD,"Congo, Dem. Rep.",1964,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.188
COD,"Congo, Dem. Rep.",1965,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.21
COD,"Congo, Dem. Rep.",1966,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.242
COD,"Congo, Dem. Rep.",1967,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.267
COD,"Congo, Dem. Rep.",1968,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.286
COD,"Congo, Dem. Rep.",1969,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.304
COD,"Congo, Dem. Rep.",1970,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.329
COD,"Congo, Dem. Rep.",1971,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.344
COD,"Congo, Dem. Rep.",1972,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.369
COD,"Congo, Dem. Rep.",1973,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.385
COD,"Congo, Dem. Rep.",1974,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.404
COD,"Congo, Dem. Rep.",1975,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.419
COD,"Congo, Dem. Rep.",1976,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.437
COD,"Congo, Dem. Rep.",1977,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.45
COD,"Congo, Dem. Rep.",1978,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.463
COD,"Congo, Dem. Rep.",1979,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.479
COD,"Congo, Dem. Rep.",1980,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.495
COD,"Congo, Dem. Rep.",1981,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.519
COD,"Congo, Dem. Rep.",1982,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.54
COD,"Congo, Dem. Rep.",1983,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.564
COD,"Congo, Dem. Rep.",1984,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.586
COD,"Congo, Dem. Rep.",1985,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.612
COD,"Congo, Dem. Rep.",1986,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.634
COD,"Congo, Dem. Rep.",1987,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.651
COD,"Congo, Dem. Rep.",1988,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.656
COD,"Congo, Dem. Rep.",1989,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.65
COD,"Congo, Dem. Rep.",1990,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.649
COD,"Congo, Dem. Rep.",1991,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.645
COD,"Congo, Dem. Rep.",1992,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.639
COD,"Congo, Dem. Rep.",1993,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.641
COD,"Congo, Dem. Rep.",1994,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.643
COD,"Congo, Dem. Rep.",1995,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.676
COD,"Congo, Dem. Rep.",1996,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.672
COD,"Congo, Dem. Rep.",1997,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.69
COD,"Congo, Dem. Rep.",1998,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.7
COD,"Congo, Dem. Rep.",1999,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.692
COD,"Congo, Dem. Rep.",2000,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.702
COD,"Congo, Dem. Rep.",2001,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.663
COD,"Congo, Dem. Rep.",2002,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.606
COD,"Congo, Dem. Rep.",2003,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.549
COD,"Congo, Dem. Rep.",2004,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.53
COD,"Congo, Dem. Rep.",2005,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.526
COD,"Congo, Dem. Rep.",2006,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.547
COD,"Congo, Dem. Rep.",2007,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.559
COD,"Congo, Dem. Rep.",2008,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.58
COD,"Congo, Dem. Rep.",2009,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.591
COD,"Congo, Dem. Rep.",2010,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.587
COD,"Congo, Dem. Rep.",2011,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.582
COD,"Congo, Dem. Rep.",2012,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.559
COD,"Congo, Dem. Rep.",2013,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.527
COD,"Congo, Dem. Rep.",2014,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.483
COD,"Congo, Dem. Rep.",2015,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.437
COD,"Congo, Dem. Rep.",2016,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.392
COD,"Congo, Dem. Rep.",2017,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.349
COD,"Congo, Dem. Rep.",2018,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.302
COD,"Congo, Dem. Rep.",2019,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.253
COD,"Congo, Dem. Rep.",2020,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.206
COD,"Congo, Dem. Rep.",2021,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.156
COD,"Congo, Dem. Rep.",2022,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.106
COD,"Congo, Dem. Rep.",2023,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.051
DZA,Algeria,1960,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.503
DZA,Algeria,1961,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.564
DZA,Algeria,1962,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.607
DZA,Algeria,1963,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.649
DZA,Algeria,1964,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.672
DZA,Algeria,1965,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.711
DZA,Algeria,1966,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.71
DZA,Algeria,1967,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.712
DZA,Algeria,1968,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.711
DZA,Algeria,1969,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.709
DZA,Algeria,1970,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.704
DZA,Algeria,1971,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.671
DZA,Algeria,1972,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.634
DZA,Algeria,1973,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.592
DZA,Algeria,1974,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.545
DZA,Algeria,1975,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.485
DZA,Algeria,1976,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.405
DZA,Algeria,1977,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.312
DZA,Algeria,1978,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.211
DZA,Algeria,1979,SP.DYN.TFRT.IN,Total fertility rate (births per woman),7.119
DZA,Algeria,1980,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.994
DZA,Algeria,1981,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.845
DZA,Algeria,1982,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.675
DZA,Algeria,1983,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.496
DZA,Algeria,1984,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.283
DZA,Algeria,1985,SP.DYN.TFRT.IN,Total fertility rate (births per woman),6.035
DZA,Algeria,1986,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.645
DZA,Algeria,1987,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.298
DZA,Algeria,1988,SP.DYN.TFRT.IN,Total fertility rate (births per woman),5.023
DZA,Algeria,1989,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.761
DZA,Algeria,1990,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.509
DZA,Algeria,1991,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.366
DZA,Algeria,1992,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.274
DZA,Algeria,1993,SP.DYN.TFRT.IN,Total fertility rate (births per woman),4.076
DZA,Algeria,1994,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.914
DZA,Algeria,1995,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.487
DZA,Algeria,1996,SP.DYN.TFRT.IN,Total fertility rate (births per woman),3.139
DZA,Algeria,1997,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.886
DZA,Algeria,1998,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.691
DZA,Algeria,1999,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.62
DZA,Algeria,2000,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.59
DZA,Algeria,2001,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.519
DZA,Algeria,2002,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.429
DZA,Algeria,2003,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.451
DZA,Algeria,2004,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.5
DZA,Algeria,2005,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.562
DZA,Algeria,2006,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.628
DZA,Algeria,2007,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.704
DZA,Algeria,2008,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.785
DZA,Algeria,2009,SP.DYN.TFRT.IN,Total fertility rate (births per woman),2.825
